"User_ID","Product_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3","Purchase","Income"
"1001015","P00286842","M","36-45","3","A","4+","1","5","8","0","11711","20437"
"1003391","P00110242","M","18-25","4","A","0","0","8","0","0","9120","15084"
"1003823","P00287842","M","55+","7","B","1","0","8","18","0","9790","8041"
"1004780","P00115742","M","26-35","12","A","3","0","6","10","16","6814","13556"
"1004016","P00102042","M","51-55","0","B","1","0","5","0","0","14318","11902"
"1004013","P00145942","M","26-35","1","C","4+","1","6","8","13","5362","15221"
"1004470","P00045342","M","36-45","12","C","3","1","1","5","17","-2090","14254"
"1003125","P00073842","M","26-35","7","A","1","0","1","15","17","12537","10985"
"1004658","P00248442","M","26-35","4","B","3","1","3","4","0","18487","11542"
"1005795","P00101442","M","26-35","1","A","1","1","2","8","0","5064","12523"
"1003253","P00176342","F","36-45","4","B","3","0","8","0","0","16781","14698"
"1003414","P00015842","M","26-35","17","C","1","1","1","14","16","7807","13146"
"1002624","P00057642","F","36-45","0","A","1","1","1","15","16","15690","11996"
"1000749","P00217442","M","36-45","18","B","0","0","1","2","11","13919","14978"
"1003874","P00242742","M","26-35","7","A","3","0","1","2","9","20577","11782"
"1001635","P00217442","M","26-35","0","B","1","0","1","2","11","16554","18258"
"1003281","P00188442","M","26-35","17","C","3","0","5","7","0","9027","11656"
"1003490","P00212942","M","26-35","0","C","4+","1","5","0","0","4078","14077"
"1001983","P00253042","M","26-35","14","A","3","0","8","0","0","12187","11700"
"1004449","P00138542","M","26-35","12","C","4+","1","5","6","0","5679","13686"
"1000442","P00145042","M","26-35","1","A","2","0","1","2","5","9776","10757"
"1004227","P00056742","M","26-35","19","A","0","0","8","0","0","2363","9392"
"1002708","P00223642","M","26-35","7","C","2","1","11","15","0","9651","14456"
"1000342","P00127842","M","18-25","12","C","4+","0","1","2","15","-173","15293"
"1005929","P00150842","F","36-45","0","C","2","0","11","13","16","4647","17660"
"1002395","P00004742","M","36-45","7","C","1","0","6","16","0","13144","19087"
"1000944","P00216342","M","36-45","0","A","3","1","3","4","5","5345","13351"
"1003018","P00331042","M","36-45","0","B","0","0","5","8","0","13497","11979"
"1005822","P00122442","F","36-45","4","C","1","0","1","11","15","-695","16557"
"1004682","P0096442","M","26-35","7","B","3","1","4","5","12","14835","14849"
"1001224","P00350042","M","51-55","13","B","4+","0","6","8","0","12903","14593"
"1004962","P00266642","M","26-35","6","B","1","0","1","8","9","7356","17223"
"1002825","P00057742","F","26-35","20","B","1","1","2","8","18","14750","12938"
"1004658","P00277442","M","26-35","4","B","3","1","1","6","15","13739","10846"
"1002724","P00219842","F","46-50","2","A","3","1","5","0","0","202","8801"
"1000524","P00001842","M","18-25","0","A","0","0","16","0","0","14391","12338"
"1003978","P00057942","M","36-45","13","C","2","1","1","2","6","6593","14547"
"1003467","P00022942","M","26-35","14","A","1","1","5","8","0","14787","14883"
"1004543","P00277542","M","26-35","2","A","0","0","1","6","15","9027","12269"
"1002406","P00271142","F","55+","12","C","1","1","5","0","0","20430","10554"
"1004470","P00205142","M","36-45","12","C","3","1","8","0","0","15056","8031"
"1005205","P00187842","M","26-35","1","B","0","1","1","16","0","16111","11460"
"1004115","P00151742","M","26-35","15","B","1","0","8","15","16","3756","11831"
"1001173","P00033042","F","26-35","7","A","3","0","5","14","0","13406","13165"
"1003272","P00117442","M","36-45","0","B","1","0","5","14","0","8030","10534"
"1003661","P00110842","M","36-45","12","C","0","1","1","2","5","14165","18955"
"1004879","P00111242","M","26-35","3","A","2","0","1","18","0","7821","11656"
"1002962","P00110142","M","36-45","3","A","2","0","7","0","0","14480","13014"
"1001980","P00016342","M","36-45","7","A","1","0","1","2","8","9796","13242"
"1001788","P00109242","M","46-50","2","A","3","1","6","8","10","8850","16507"
"1001340","P00158842","M","26-35","7","A","2","0","8","14","0","8724","12525"
"1002036","P00089442","F","26-35","14","B","1","0","8","0","0","10957","9909"
"1000509","P00024742","M","26-35","2","A","0","1","8","11","0","14261","13188"
"1005890","P00080342","M","36-45","20","C","3","0","1","6","8","16037","10349"
"1003735","P00048742","M","26-35","0","B","0","0","5","0","0","4710","11483"
"1005046","P00101942","M","26-35","16","A","0","0","8","17","0","9034","13916"
"1003908","P00116142","M","26-35","0","B","2","0","10","13","16","4316","14830"
"1005580","P00344442","M","46-50","7","B","4+","0","5","8","14","8081","14220"
"1002148","P00042942","F","18-25","0","B","0","1","1","15","0","6262","13151"
"1000305","P00254242","F","18-25","0","B","3","1","5","11","12","17273","11652"
"1004732","P00051942","M","26-35","14","B","2","1","5","6","11","7892","12632"
"1004026","P00352542","M","26-35","7","C","2","0","1","17","0","2252","11048"
"1005712","P00130742","M","36-45","1","B","2","0","1","14","17","4624","17420"
"1005260","P00161242","M","36-45","7","A","1","1","1","5","12","5903","15626"
"1001078","P00221342","F","46-50","9","C","1","1","1","2","5","12743","11610"
"1005408","P00127842","M","26-35","20","C","3","0","1","2","15","6961","14331"
"1001202","P00137242","M","36-45","12","B","0","0","5","0","0","4328","13866"
"1002264","P00101742","F","46-50","7","C","1","0","12","14","0","4598","15139"
"1005250","P00350942","M","51-55","6","B","4+","1","3","4","5","9624","12593"
"1002761","P00345642","M","36-45","6","B","0","0","1","15","16","12628","13130"
"1001127","P00307642","M","26-35","0","C","1","0","5","6","0","9655","13998"
"1000656","P00258442","F","46-50","16","C","3","1","5","0","0","10758","13577"
"1005511","P00266942","M","46-50","1","B","1","1","8","13","14","6119","14542"
"1005990","P00323942","F","26-35","20","B","1","1","8","15","0","10008","9240"
"1005049","P00110542","M","26-35","12","B","0","0","8","0","0","9758","12956"
"1001889","P00030842","M","18-25","14","B","2","0","1","2","15","13496","11882"
"1000195","P00064942","M","26-35","12","B","4+","1","8","0","0","10272","14701"
"1002303","P00155642","M","51-55","17","B","4+","1","8","0","0","8470","12255"
"1002039","P00052842","M","51-55","16","C","2","0","10","15","0","3199","11023"
"1005306","P00148742","F","26-35","17","B","4+","0","8","17","0","8395","14525"
"1005564","P00286742","M","46-50","20","B","0","0","1","16","0","9357","9906"
"1005220","P00348642","M","26-35","7","B","4+","0","5","11","0","9028","15609"
"1004227","P00269642","M","26-35","19","A","0","0","11","16","0","13878","13228"
"1005808","P00128942","F","26-35","7","C","2","1","1","11","0","14463","13418"
"1005698","P00244342","M","36-45","14","B","3","0","11","0","0","8319","11144"
"1000442","P00127942","M","26-35","1","A","2","0","1","2","5","11032","12794"
"1005759","P00052642","F","26-35","1","A","2","0","5","14","0","2110","10096"
"1000009","P00112442","M","26-35","17","C","0","0","6","8","0","8792","12366"
"1003118","P00284842","M","26-35","0","B","1","0","1","8","17","11762","11491"
"1005433","P00034842","F","36-45","17","B","3","1","5","14","0","15056","14565"
"1001671","P00357042","M","36-45","0","B","2","0","5","0","0","6984","8018"
"1001264","P00116842","M","26-35","1","A","3","0","2","5","8","8478","16092"
"1004904","P00217142","M","51-55","15","B","1","1","1","15","0","14190","11831"
"1004543","P00262342","M","26-35","2","A","0","0","15","16","0","12926","14405"
"1003393","P00113142","M","36-45","12","C","3","1","1","5","12","16163","14028"
"1002737","P00007842","M","26-35","3","B","3","0","8","16","0","20040","12817"
"1004235","P00234842","M","51-55","2","C","1","0","5","6","16","10547","13024"
"1002223","P00209642","M","26-35","2","B","0","1","15","16","17","9411","11286"
"1005111","P00211142","M","36-45","2","B","1","1","5","0","0","10731","11454"
"1003630","P00193542","M","18-25","4","B","2","0","1","2","0","7932","13826"
"1002783","P00178642","M","46-50","17","C","0","1","5","15","0","9173","11236"
"1002684","P00309242","F","18-25","0","C","3","1","5","8","0","5835","16230"
"1003436","P00015642","M","36-45","0","C","1","0","8","16","17","5981","10921"
"1005111","P00292042","M","36-45","2","B","1","1","8","0","0","10488","13902"
"1001980","P00005742","M","36-45","7","A","1","0","8","14","0","7367","10961"
"1001263","P00074242","M","0-17","10","B","4+","0","5","0","0","11690","13995"
"1003675","P00362342","M","36-45","7","B","3","0","5","0","0","11015","6730"
"1004407","P00121942","M","18-25","4","A","1","0","8","0","0","3499","17686"
"1004477","P00000642","M","26-35","7","C","2","0","1","6","16","9224","11188"
"1002424","P00150542","M","26-35","17","C","3","0","5","0","0","11812","15582"
"1005669","P00227842","M","55+","1","B","2","0","2","5","0","5054","13989"
"1005250","P00210542","M","51-55","6","B","4+","1","5","0","0","16025","10546"
"1004922","P0099242","M","18-25","17","C","1","0","8","14","0","13829","14710"
"1002941","P00198342","M","36-45","12","B","1","1","5","11","0","2577","12778"
"1000687","P00034442","F","26-35","7","C","4+","0","1","14","16","7744","15937"
"1000929","P00265242","M","26-35","15","A","1","0","5","8","0","9646","13016"
"1002145","P00346242","M","18-25","10","C","2","1","1","15","0","11562","17797"
"1005426","P00240442","M","26-35","14","C","1","0","6","16","0","6205","11075"
"1004910","P00057642","M","18-25","12","C","0","0","1","15","16","7874","18641"
"1001969","P00303142","F","26-35","3","B","4+","0","5","0","0","12773","10834"
"1000321","P00001642","M","18-25","4","B","3","0","8","16","0","11639","12552"
"1002820","P00101742","F","36-45","0","A","2","0","12","14","0","11758","13315"
"1001671","P00005742","M","36-45","0","B","2","0","8","14","0","4993","8989"
"1005458","P00223642","F","18-25","2","A","1","0","11","15","0","19087","12231"
"1001088","P00304842","F","0-17","10","A","3","0","8","0","0","8035","9296"
"1003363","P00266942","F","36-45","9","B","2","1","8","13","14","3679","17846"
"1001675","P00167942","F","26-35","6","B","1","1","1","5","0","10207","16711"
"1001938","P00069042","F","26-35","2","C","1","1","3","0","0","3260","14770"
"1002012","P00294442","M","26-35","4","B","3","1","3","4","12","53","13153"
"1005734","P00220442","F","26-35","14","B","4+","1","5","14","0","11499","16292"
"1001150","P00035442","F","26-35","20","A","1","0","7","0","0","12794","17208"
"1005908","P00062742","M","26-35","4","B","1","0","8","17","0","10851","9727"
"1002489","P00214142","F","36-45","9","B","1","0","8","0","0","257","14517"
"1003519","P00307442","F","26-35","14","A","1","1","5","8","0","-893","12518"
"1003001","P00303342","M","18-25","4","B","1","0","1","16","0","15479","14765"
"1001215","P00209742","M","36-45","17","C","0","0","1","11","15","9037","12153"
"1003961","P00100742","M","26-35","1","C","1","0","5","17","0","12907","13232"
"1002786","P00200342","M","26-35","4","A","2","0","16","0","0","11510","8235"
"1003075","P00313042","F","26-35","11","C","2","1","5","14","0","10550","10136"
"1005312","P00206442","M","26-35","1","A","1","0","1","5","9","9837","16239"
"1003824","P00070342","M","26-35","17","A","3","1","1","2","14","2955","13067"
"1000984","P00062842","M","51-55","16","A","2","1","1","2","13","18924","16789"
"1004444","P00275642","F","26-35","12","C","1","0","8","0","0","13171","11134"
"1002258","P00347642","F","18-25","4","B","4+","0","1","6","0","3447","10992"
"1000426","P00115142","M","18-25","4","A","1","1","1","8","17","7351","13027"
"1003352","P00070642","M","36-45","0","C","1","0","11","16","0","21837","16469"
"1001068","P00155642","F","18-25","4","B","2","0","8","0","0","6874","11154"
"1003588","P00087042","M","26-35","2","B","4+","0","10","14","16","6534","15514"
"1002350","P00178842","M","18-25","4","C","1","1","2","4","9","15973","11174"
"1003504","P00212742","M","18-25","7","B","1","0","5","0","0","3626","11226"
"1001135","P00140742","M","51-55","13","C","1","1","1","15","0","8130","13732"
"1004183","P00014842","M","26-35","1","B","4+","0","1","2","5","11680","8329"
"1002062","P00234642","M","18-25","4","C","2","0","1","6","8","8940","12757"
"1001794","P00146442","M","26-35","11","B","1","0","8","0","0","1885","14361"
"1000646","P00183342","M","36-45","7","C","2","0","5","15","18","7944","10409"
"1002211","P00233542","M","46-50","6","C","2","1","1","15","0","7957","12425"
"1003771","P00221742","M","26-35","1","B","0","0","1","8","0","18555","18198"
"1004592","P00143642","M","18-25","4","A","3","0","1","2","6","11939","12190"
"1000541","P00145042","F","18-25","4","C","3","0","1","2","5","14394","16296"
"1004055","P00078642","M","51-55","0","B","4+","1","4","5","0","11704","13518"
"1005771","P00058142","M","26-35","7","A","1","0","3","4","12","4097","7959"
"1002772","P00270942","M","36-45","17","A","3","1","1","2","15","15052","16479"
"1003103","P00100642","M","26-35","20","C","4+","1","5","15","0","11071","11174"
"1001422","P00352142","M","36-45","17","B","3","0","1","6","16","-1555","15389"
"1002820","P00005642","F","36-45","0","A","2","0","8","0","0","17761","11401"
"1001680","P00137242","M","26-35","20","A","3","1","5","0","0","1162","11303"
"1006014","P00183142","M","46-50","1","C","0","1","15","0","0","14375","9637"
"1003885","P00354942","M","26-35","12","B","4+","1","8","0","0","7231","14550"
"1003349","P00035842","F","18-25","4","B","1","0","5","6","9","9960","9593"
"1002638","P00344442","M","26-35","14","B","2","0","5","8","14","11356","11955"
"1005534","P00117142","M","46-50","16","C","3","1","2","17","0","5831","13970"
"1003528","P00124842","M","36-45","5","C","1","0","11","0","0","14034","18225"
"1000264","P00280242","M","36-45","0","B","1","1","5","0","0","6598","11423"
"1001285","P00003442","M","36-45","4","A","0","1","4","5","8","17383","15512"
"1005729","P00048442","M","18-25","10","C","1","0","5","14","0","4435","13517"
"1003483","P00359242","F","46-50","7","B","0","1","1","5","17","7825","10761"
"1001449","P00199042","M","36-45","20","A","1","1","1","5","0","7322","14125"
"1000368","P00132042","M","26-35","0","C","1","0","13","16","0","11518","13153"
"1002900","P00021742","M","18-25","12","C","2","1","5","0","0","9227","16105"
"1002172","P00057642","M","18-25","20","B","2","0","1","15","16","13914","16499"
"1002946","P00127942","M","36-45","16","A","0","1","1","2","5","7607","11410"
"1003066","P00057742","M","18-25","4","A","2","0","2","8","18","13864","7412"
"1000744","P00146142","M","26-35","17","B","2","0","1","2","15","10759","14954"
"1001341","P00150942","M","18-25","7","C","3","0","6","11","13","1539","15359"
"1002486","P00249642","M","18-25","12","A","1","0","3","5","0","13404","15904"
"1000301","P00072442","M","18-25","4","B","4+","0","2","0","0","2126","16758"
"1003081","P00345642","M","26-35","7","B","1","1","1","15","16","542","12197"
"1004999","P00084542","F","55+","13","B","2","1","5","0","0","8846","8641"
"1002378","P00033542","M","26-35","3","C","1","1","5","0","0","8062","10177"
"1002890","P00267542","M","36-45","7","B","2","1","1","16","0","5911","16892"
"1005754","P00205942","F","18-25","1","A","2","0","5","8","14","11205","14658"
"1003807","P00186342","F","36-45","19","B","2","0","2","4","9","6441","14320"
"1001369","P00260042","M","26-35","5","B","1","1","5","8","0","7968","17082"
"1005256","P00252442","M","26-35","16","B","4+","1","8","0","0","19913","14136"
"1000757","P00132842","M","26-35","12","A","1","0","1","5","0","16460","10674"
"1003912","P00130442","M","26-35","4","A","2","0","3","5","0","13544","15820"
"1000985","P00277642","M","26-35","4","C","0","0","2","3","10","15951","18343"
"1003283","P00003442","M","36-45","16","C","0","1","4","5","8","10154","10853"
"1001699","P00195542","F","26-35","19","A","0","0","2","12","0","11333","18434"
